8.283556	-3.8340328	AV0012-C
8.310405	-4.3880906	AV0013-C
8.230766	-4.4805856	AV0014-C
8.275402	-3.8597744	AV0015-C
8.123012	-4.6871514	AV0018-C
8.226914	-3.9719074	AV0024-C
8.091112	-3.1669261	AV0026-C
8.291561	-3.613303	AV0027-C
8.217053	-4.772013	AV0029-C
7.982182	-4.1720223	AV0030-C
8.377676	-3.6628215	AV0031-C
8.419657	-3.7126796	AV0032-C
7.68359	-5.1822724	AV0033-C
8.110195	-3.5682704	AV0034-C
8.247502	-3.9802768	AV0035-C
8.238321	-3.535628	AV0036-C
7.815943	-4.485003	AV0039-C
8.186575	-4.3304925	AV0041-C
8.446147	-3.756625	AV0044-C
8.203855	-3.9013393	AV0045-C
8.180116	-3.9164608	AV0047-C
